track_id,track_name,artist_name,genre,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity
TRK001019,Track_1019,Artist_015,electronic,5,0,0.4212,0.7549,-8.84,0.0741,0.0481,0.2379,0.2329,0.3303,124.07,165786,57
TRK001020,Track_1020,Artist_041,hip-hop,3,0,0.8193,0.5584,-14.718,0.132,0.561,0.1043,0.3197,0.4582,127.81,137837,53
TRK001021,Track_1021,,jazz,6,1,0.6264,0.5435,-12.388,0.3507,0.2981,0.1463,0.3164,0.5817,129.17,185665,47
TRK001022,Track_1022,Artist_026,pop,11,1,0.899,0.6336,-7.719,0.1448,0.1975,0.2917,0.3368,0.5482,92.44,231377,79
TRK001023,Track_1023,Artist_304,pop,7,1,0.5933,0.4973,-12.56,0.1992,0.4186,0.0658,0.2276,0.362,150.64,240346,52
TRK001024,Track_1024,Artist_294,rock,8,1,0.6255,0.6079,-11.599,0.0641,0.2507,0.1105,0.1661,0.8231,107.32,177663,62
TRK001025,Track_1025,Artist_287,hip-hop,1,1,0.8232,0.7364,-7.559,0.1274,0.3783,0.0069,0.3001,0.4852,138.52,177769,56
TRK001026,Track_1026,Artist_020,hip-hop,11,1,0.6295,0.6954,-8.473,0.0106,,0.3093,0.2264,0.4448,116.2,202155,54
TRK001027,Track_1027,Artist_028,country,2,1,0.7865,0.5231,-12.346,0.3232,0.4928,0.0024,0.4078,0.666,175.78,210061,45
TRK001028,Track_1028,Artist_098,hip-hop,11,0,0.8978,0.5901,-10.628,0.1778,,0.0539,0.3983,0.6517,162.56,209853,64
TRK001029,Track_1029,Artist_198,electronic,5,1,0.9244,0.4869,-15.576,0.4313,0.2635,0.0123,0.1944,0.3892,181.68,190475,59
TRK001030,Track_1030,Artist_117,,11,0,0.7605,0.5813,-10.977,0.2321,0.4324,0.1082,0.3071,0.9168,168.28,193550,68
TRK001031,Track_1031,Artist_171,pop,10,0,0.4106,0.3025,-21.206,0.0623,0.9401,0.3016,0.079,0.1977,118.24,197073,36
TRK001032,Track_1032,Artist_061,hip-hop,9,0,0.5842,0.4277,-13.324,0.37,0.7481,0.2502,0.116,0.4184,107.05,101317,47
TRK001033,Track_1033,Artist_256,rock,10,1,0.2519,0.4727,-16.027,0.0308,0.7859,0.171,0.3191,0.4074,90.21,191748,46
TRK001034,Track_1034,Artist_110,hip-hop,7,0,0.6332,0.7979,-3.854,0.1788,0.0958,0.1333,0.3821,1.0,129.45,245195,54
TRK001035,Track_1035,Artist_024,pop,10,1,0.686,0.4477,-19.529,0.1912,0.7173,0.148,0.1108,0.4417,122.68,272696,32
TRK001036,Track_1036,Artist_260,country,2,0,0.1474,0.7941,-2.845,,0.129,0.084,0.0133,0.2288,120.8,262939,32
TRK001037,Track_1037,Artist_316,latin,0,1,0.3989,0.6866,-12.501,0.0663,0.4205,0.3662,0.6136,0.5594,98.79,214053,48
TRK001038,,Artist_006,pop,6,1,0.6851,0.4307,-17.165,0.4958,0.8053,0.086,0.1465,0.8849,132.11,156500,61
TRK001039,Track_1039,Artist_153,electronic,9,1,0.416,0.553,-11.176,0.3354,0.304,0.0523,0.189,0.4552,111.31,185354,39
TRK001040,Track_1040,Artist_289,classical,9,0,0.678,0.6651,-8.006,0.2439,0.0008,0.0797,0.2246,0.5365,108.49,175717,52
TRK001041,Track_1041,Artist_247,rock,6,1,0.6697,0.6196,-10.993,0.3195,0.713,0.0193,0.2576,0.6387,126.59,146593,49
TRK001042,Track_1042,Artist_299,country,6,0,0.6731,0.4976,-11.089,0.1313,0.5903,0.1499,0.3153,0.1535,119.82,167606,29
TRK001043,Track_1043,Artist_145,electronic,7,1,0.6191,0.4864,-15.051,0.1427,0.4943,0.2608,0.4007,0.3882,82.07,177200,45
TRK001044,Track_1044,Artist_130,latin,10,0,0.834,0.5355,-13.099,0.0887,0.4354,0.0771,0.3542,0.2842,99.94,147235,56
TRK001045,Track_1045,Artist_248,metal,10,1,0.5305,0.2172,-19.886,0.3682,0.4055,0.0227,0.0839,0.3,136.91,251975,35
TRK001046,Track_1046,Artist_054,pop,1,1,0.8416,0.3345,-17.826,0.2669,0.7031,0.3461,0.0314,0.4534,120.66,237408,40
TRK001047,Track_1047,Artist_084,hip-hop,7,1,0.4563,,-11.017,0.467,0.121,0.037,0.0857,0.0548,67.61,207786,66
TRK001048,Track_1048,Artist_210,electronic,4,1,0.8077,0.495,-13.165,0.1904,0.5145,0.2031,0.2208,0.619,141.57,227176,47
TRK001049,Track_1049,Artist_234,pop,9,0,0.6671,0.6879,-9.119,0.1247,0.3175,0.0426,0.2403,0.7022,120.62,223765,66
TRK001050,Track_1050,Artist_042,rock,6,1,0.432,0.665,-6.997,0.0972,0.0,0.1642,0.107,0.4424,92.27,176993,51
TRK001051,Track_1051,Artist_178,metal,11,0,0.3102,0.2863,-20.53,0.2949,0.8019,0.0434,0.1755,0.0147,103.27,290951,34
TRK001052,Track_1052,Artist_128,pop,5,1,0.7604,0.535,-13.636,0.0334,0.499,0.0024,0.2597,0.8072,126.63,175411,61
TRK001053,Track_1053,Artist_176,hip-hop,8,0,0.5827,0.7086,-5.764,0.3336,0.3496,0.0917,0.1203,0.9017,60.16,134939,45
TRK001054,Track_1054,Artist_335,country,1,1,0.5928,0.2042,-18.863,0.1276,0.7628,0.0055,0.4272,0.4603,133.77,217258,51
TRK001055,Track_1055,Artist_027,rock,11,1,0.6786,0.9517,-1.854,0.183,0.0571,0.121,0.303,0.6247,149.63,235391,47
TRK001056,Track_1056,Artist_348,hip-hop,1,1,0.6208,0.6206,,0.1258,0.4105,0.0231,0.0878,0.4851,146.94,196415,65
TRK001057,Track_1057,Artist_157,metal,4,1,0.7985,0.6284,-9.168,0.1843,0.421,0.1334,0.1246,0.7073,154.32,266010,65
TRK001058,Track_1058,Artist_270,,10,0,0.673,0.6434,-5.839,0.2867,0.4422,0.0021,0.3857,0.5942,100.16,218128,48
TRK001059,Track_1059,Artist_149,pop,11,1,0.842,0.5971,-10.663,0.0098,0.4538,0.2589,0.2011,0.7163,150.95,173071,52
TRK001060,Track_1060,Artist_109,pop,5,1,0.4625,0.7981,-8.667,0.1671,0.5348,0.0688,0.3893,0.6185,129.62,183281,56
TRK001061,Track_1061,Artist_269,latin,5,1,0.5801,0.6813,-36.64384682704462,0.0548,0.188,0.3054,0.4681,0.4166,98.61,216688,54
TRK001062,Track_1062,Artist_240,rock,0,1,0.5621,0.2289,-20.21,0.0622,0.7036,0.0845,0.2291,0.235,135.07,213622,31
TRK001063,Track_1063,Artist_051,hip-hop,11,1,0.4092,0.5775,-11.537,0.2337,0.7272,0.1451,0.1989,0.3858,134.22,264604,49
TRK001064,Track_1064,Artist_247,pop,0,0,0.8452,0.5581,-10.907,0.1384,0.4141,0.1278,0.049,0.7098,165.13,247565,59
TRK001065,Track_1065,Artist_263,hip-hop,0,1,0.6293,0.4754,-15.348,0.0291,0.6923,0.0615,0.1693,0.2189,155.52,139455,57
TRK001066,Track_1066,Artist_136,latin,5,1,0.5028,0.7562,-8.485,0.0521,0.2681,0.1086,0.1115,0.4998,102.66,202407,43
TRK001067,Track_1067,Artist_324,hip-hop,0,1,0.4478,0.3844,-14.496,0.1534,0.5746,0.0906,0.1879,0.3795,131.54,154069,39
TRK001068,Track_1068,Artist_224,metal,1,0,0.6318,0.4276,-15.8,0.0365,0.7499,0.0969,0.3063,0.3964,131.24,275636,35
TRK001069,Track_1069,Artist_117,rock,7,1,0.2711,0.775,-4.808,0.2629,0.3183,0.3097,0.1582,0.6958,129.04,166193,34
TRK001070,Track_1070,Artist_004,hip-hop,8,1,0.5942,0.5112,-14.922,0.4192,0.2126,0.157,0.0959,0.7181,113.46,219093,64
TRK001071,Track_1071,Artist_236,rnb,3,0,0.4849,0.62,-12.537,0.0612,0.4112,0.1738,0.244,0.56,171.13,178597,45
TRK001072,Track_1072,Artist_073,hip-hop,9,0,0.5565,0.2807,-13.631,0.0832,0.5402,0.2069,0.2151,0.7173,104.55,120964,41
TRK001073,Track_1073,Artist_265,,7,0,0.442,0.6587,-12.875,0.151,0.5701,0.2685,0.1848,0.6376,168.66,153510,30
TRK001074,Track_1074,Artist_184,rnb,2,1,0.7835,0.6708,-9.301,0.0471,0.6448,0.0204,0.3993,0.6615,82.11,198776,56
TRK001075,Track_1075,Artist_163,hip-hop,8,0,0.7325,0.3841,-11.477,0.0516,0.9532,0.0205,0.1464,0.4282,111.32,235585,46
TRK001076,Track_1076,Artist_058,electronic,7,1,0.7399,0.4521,16.70686162265079,0.0403,0.6122,0.2203,0.279,0.4701,143.41,233894,42
TRK001077,Track_1077,Artist_249,metal,9,1,0.5437,0.4054,-12.118,0.0653,0.5115,0.2846,0.2424,0.505,92.52,150116,34
TRK001078,Track_1078,Artist_058,pop,1,0,0.6236,0.4128,-13.484,0.2324,0.6452,0.1333,0.289,0.4081,101.42,224098,53
TRK001079,Track_1079,Artist_146,rock,2,0,0.3794,0.6535,-9.638,0.2073,0.1773,0.324,0.5002,0.1764,136.98,252740,27
TRK001080,Track_1080,Artist_292,pop,3,0,0.6282,0.3437,-16.725,0.2688,1.0,0.0255,0.3009,0.3845,73.61,233071,49
TRK001081,Track_1081,Artist_322,hip-hop,4,1,0.9226,0.554,-16.474,0.1578,0.6609,0.3723,0.1829,0.8441,152.93,193722,70
TRK001082,Track_1082,Artist_346,pop,10,0,0.6796,0.2415,-19.39,0.1403,0.8134,0.0314,0.2026,0.0,163.4,212163,41
TRK001083,Track_1083,Artist_335,jazz,8,0,0.8772,0.6865,-8.386,0.289,0.493,0.044,0.2177,0.9376,164.6,216859,52
TRK001084,Track_1084,Artist_195,pop,6,0,0.2969,0.6151,-9.959,0.2265,0.2964,0.1245,0.1226,0.5022,131.11,272866,59
TRK001085,Track_1085,Artist_070,jazz,6,0,0.4486,0.2982,-12.016,0.2306,0.5024,0.085,0.3203,0.314,110.02,286559,36
TRK001086,Track_1086,Artist_293,rock,10,1,0.6861,0.5614,-11.031,0.1072,0.0402,0.024,0.2837,0.607,111.85,239020,49
TRK001087,Track_1087,Artist_280,rock,5,1,0.5007,0.4711,-12.251,0.1288,0.5439,0.0286,0.1866,0.6132,130.05,212403,50
TRK001088,Track_1088,Artist_346,rock,2,0,0.8068,0.578,-8.722,0.0989,0.3846,0.1323,0.1499,0.6213,125.63,208601,52
TRK001089,Track_1089,Artist_228,jazz,1,0,0.7628,0.164,-19.202,0.1747,0.9294,0.3412,0.2352,0.6214,111.35,213267,43
TRK001090,Track_1090,Artist_050,hip-hop,3,0,0.6742,0.7266,-8.205,0.1032,0.2758,0.1534,0.153,0.7609,166.35,219242,47
TRK001091,Track_1091,Artist_176,hip-hop,7,1,0.5709,,-13.003,0.0662,0.5773,0.0644,0.2914,0.5162,115.11,186768,45
TRK001092,Track_1092,Artist_157,rnb,5,0,1.9966133706417581,0.2504,-19.262,0.0747,0.8956,0.0969,0.1122,0.1799,162.24,298565,56
TRK001093,Track_1093,Artist_295,electronic,5,1,0.5706,0.485,-12.352,0.0996,0.2521,0.235,0.3146,0.4589,124.8,174362,39
TRK001094,Track_1094,Artist_138,pop,5,1,0.7709,0.4725,-13.98,0.1031,0.6839,0.1467,0.1496,0.1948,123.06,268299,54
TRK001095,Track_1095,Artist_115,rnb,11,0,0.262,0.4329,-13.101,0.2575,0.4939,0.0578,0.4103,0.3996,136.51,111095,55
TRK001096,Track_1096,Artist_028,rock,11,0,0.4749,0.3701,-18.079,0.3293,0.7231,0.102,0.1725,0.3177,136.14,197608,44
TRK001097,Track_1097,Artist_292,pop,1,0,0.3665,0.3048,-16.971,0.1072,0.8792,0.3755,0.2385,0.2109,117.95,194752,42
TRK001098,Track_1098,Artist_264,hip-hop,1,1,0.545,0.5749,-7.937,0.174,0.6103,0.0184,0.0965,0.6145,137.81,220292,48
TRK001099,Track_1099,Artist_015,pop,2,0,0.4648,0.2695,-18.566,0.1347,0.7538,0.0523,0.1847,0.1248,141.25,193605,38
TRK001100,Track_1100,Artist_152,rock,10,0,0.6602,0.5553,-7.73,0.0711,0.4769,0.1356,0.2316,0.5616,168.29,272369,46
TRK001101,Track_1101,Artist_168,classical,5,0,0.5359,0.7265,-7.658,0.1359,0.4341,0.1473,0.2793,0.4843,124.0,199096,51
TRK001102,Track_1102,Artist_164,pop,10,0,0.5457,0.5447,-12.14,0.0845,0.185,0.0505,0.4425,0.4538,100.14,163681,66
TRK001103,Track_1103,Artist_321,country,7,0,0.7705,0.6363,-9.744,0.3015,0.1924,0.0056,0.0751,0.6706,103.03,166531,56
TRK001104,Track_1104,Artist_053,latin,6,1,0.7932,0.4514,-14.755,0.1875,0.4984,0.0439,0.3948,0.8931,188.3,188717,49
TRK001105,Track_1105,Artist_107,electronic,3,0,0.6079,0.6588,-13.863,0.0594,0.1013,0.1958,0.2521,0.6259,69.37,242595,54
TRK001106,Track_1106,Artist_064,jazz,4,0,0.373,0.6084,-8.68,0.1799,0.3427,,0.0792,0.6752,88.68,250747,50
TRK001107,Track_1107,Artist_086,jazz,1,0,0.6631,0.6842,-4.123,0.0297,0.257,0.1285,0.4123,0.839,122.73,155896,57
TRK001108,Track_1108,Artist_317,metal,6,1,0.5321,0.7444,-6.567,0.0506,0.2713,0.0837,0.2635,0.6885,104.78,173994,49
TRK001109,Track_1109,Artist_329,rock,3,0,0.6625,0.333,-15.484,0.0729,0.6568,0.1118,0.1957,0.1328,144.93,162050,29
TRK001110,Track_1110,Artist_016,pop,3,0,0.6039,0.6007,-11.187,0.1617,0.5918,0.284,0.4211,0.4889,142.48,197154,64
TRK001111,Track_1111,Artist_221,hip-hop,0,0,0.5829,0.7088,-5.86,0.184,0.3944,0.0766,0.0498,0.364,107.03,253289,53
TRK001112,Track_1112,Artist_082,electronic,9,1,0.8493,0.2482,-18.625,0.0147,0.739,0.1292,0.3507,1.0,164.1,217714,59
TRK001113,Track_1113,Artist_068,pop,11,1,0.3608,0.4956,-12.508,0.2231,0.4444,0.0205,0.0804,0.2052,91.11,234756,41
TRK001114,Track_1114,Artist_102,electronic,5,1,0.6515,0.5297,-15.79,0.0826,0.4618,0.1987,0.2233,0.2591,101.36,243609,42
TRK001115,Track_1115,Artist_068,pop,6,1,0.6127,0.8595,-6.256,0.0895,0.1352,0.0453,0.2516,0.1279,166.03,183595,62
TRK001116,Track_1116,Artist_172,latin,11,1,0.5221,0.9379,-2.557,0.2076,0.5155,0.1344,0.1745,0.4267,85.45,152357,40
TRK001117,Track_1117,Artist_348,rock,6,0,0.6453,0.4087,-13.014,0.0697,0.329,0.0538,0.1002,0.5055,131.71,183568,35
TRK001118,Track_1118,,pop,7,0,0.5826,0.6766,-7.057,0.1242,0.1566,0.2006,0.1571,0.7447,165.91,246961,73
TRK001119,Track_1119,Artist_253,pop,5,0,0.7237,0.4611,-17.329,0.1722,0.3457,0.2374,0.2723,0.3444,55.0,237129,61
TRK001120,Track_1120,Artist_173,rock,6,1,0.6588,0.8389,-8.795,0.1587,0.2095,0.0724,0.3537,0.8509,112.54,213559,62
TRK001121,Track_1121,Artist_005,rock,6,1,0.7741,0.6423,-8.585,0.1703,0.3991,0.1557,0.1075,0.6117,148.53,252699,43
TRK001122,Track_1122,Artist_030,pop,8,1,0.6651,0.625,-11.893,0.0623,0.2719,0.0667,0.1086,0.4807,114.44,216553,61
TRK001123,Track_1123,Artist_094,rock,7,1,,0.5155,-10.692,0.1982,0.6458,0.031,0.2197,0.6241,123.66,195066,52
TRK001124,Track_1124,Artist_086,pop,6,0,0.605,0.507,-16.433,0.1642,0.5595,0.2327,0.1188,0.7548,127.26,139403,53
TRK001125,Track_1125,Artist_294,hip-hop,0,0,0.5895,0.5481,-12.159,0.0982,0.6208,0.1286,0.1129,0.5163,130.76,267208,52
TRK001126,Track_1126,Artist_295,hip-hop,10,0,0.6999,0.7211,-8.211,0.158,0.4955,0.0548,0.0701,0.4178,99.44,205676,46
TRK001127,Track_1127,Artist_299,rock,10,1,0.5891,0.5841,-10.093,0.1366,0.0323,0.0913,0.3288,0.5959,143.45,189686,30
TRK001128,,Artist_223,rock,2,1,0.5496,0.7171,-10.492,0.1783,0.4063,0.0327,0.4162,0.6218,129.14,205379,54
TRK001129,Track_1129,Artist_195,pop,3,0,0.5649,0.7788,-11.194,0.2,0.0,0.2169,0.1802,0.5425,89.91,277443,60
TRK001130,Track_1130,Artist_227,pop,11,0,0.743,0.8279,-5.409,0.078,0.217,0.1593,0.3525,0.858,108.96,254669,70
TRK001131,Track_1131,Artist_142,pop,3,1,0.7817,0.6052,-9.528,0.228,0.3817,,0.145,0.2016,82.43,193799,64
TRK001132,Track_1132,Artist_234,classical,9,1,0.5134,0.4189,-12.567,0.0897,,0.0602,0.3175,0.492,127.99,231138,47
TRK001133,Track_1133,Artist_278,metal,9,1,0.9028,0.8896,-5.217,0.0294,,0.0389,0.2468,0.9088,135.74,265218,79
TRK001134,Track_1134,Artist_267,latin,10,1,0.7009,0.5943,-9.219,0.1753,0.5912,0.0748,0.1808,0.3126,127.94,225634,58
TRK001135,Track_1135,Artist_215,hip-hop,0,0,0.8651,0.4717,-12.554,0.0243,0.296,0.0812,0.1181,0.3374,137.4,215432,57
TRK001136,Track_1136,Artist_021,electronic,5,0,0.5466,0.349,-13.412,0.0328,0.7861,0.1367,0.1904,0.5978,125.74,115936,49
TRK001137,,Artist_254,rock,6,1,0.6778,0.2073,-19.561,0.1259,0.5349,0.0681,0.0918,0.639,143.34,266059,46
TRK001138,Track_1138,Artist_128,country,10,1,0.4945,0.6455,-13.605,0.1629,0.3513,0.097,0.0751,0.7432,118.42,163725,35
TRK001139,Track_1139,Artist_260,classical,2,1,0.7987,0.5018,-13.11,0.1413,0.823,0.0321,0.19,0.4603,141.65,125817,59
TRK001140,Track_1140,Artist_189,country,3,1,0.6345,0.5247,-12.263,0.1867,0.9004,0.0045,0.2941,0.5553,86.0,128806,54
TRK001141,Track_1141,Artist_308,rnb,2,1,0.6435,0.4859,-12.17,0.0871,0.2227,0.0563,0.2482,0.5697,82.88,171520,36
TRK001142,Track_1142,Artist_119,hip-hop,9,0,0.5605,0.8042,-9.679,0.2738,0.0689,0.2122,0.1821,0.2764,124.43,231868,68
TRK001143,Track_1143,,classical,11,0,0.672,0.7212,-8.82,0.1345,0.1847,0.0194,0.2849,0.6331,141.16,262228,50
TRK001144,Track_1144,Artist_295,country,1,1,0.7619,0.6422,-7.961,0.2017,0.7637,0.1355,0.3991,0.6426,114.25,225374,52
TRK001145,Track_1145,Artist_116,rock,2,1,0.5745,0.7772,-7.131,0.0731,0.2105,0.0216,0.2372,0.7147,139.87,288098,52
TRK001146,Track_1146,Artist_169,,3,0,0.669,0.5594,-12.366,0.1667,0.6341,0.1177,0.1714,0.4439,130.68,191858,46
TRK001147,Track_1147,Artist_186,pop,10,1,0.4906,0.5261,-8.232,0.0655,0.5279,0.0118,0.2827,0.68,64.63,199556,77
TRK001148,Track_1148,Artist_269,metal,5,0,0.442,0.3714,-18.184,0.2743,0.4128,0.0987,0.12,0.3933,187.05,125995,36
TRK001149,Track_1149,Artist_241,country,3,0,0.9108,0.7283,-5.265,0.0033,0.0,0.3072,0.4096,1.0,86.76,184088,58
TRK001150,Track_1150,Artist_298,pop,3,1,0.5968,0.6425,-7.619,0.049,0.2472,0.0413,0.1074,0.6778,95.55,118108,60
TRK001151,Track_1151,Artist_130,jazz,7,1,0.7707,0.5112,-13.249,0.0923,0.9058,0.1227,0.0925,0.6257,154.19,149622,43
TRK001152,Track_1152,Artist_177,pop,4,0,0.483,0.8136,-6.174,0.1892,0.2328,0.141,0.2177,0.3394,122.55,238355,58
TRK001153,Track_1153,Artist_151,country,1,0,0.5458,0.7536,-7.501,0.1833,0.4362,0.0508,0.2128,0.3218,100.5,134081,40
TRK001154,Track_1154,Artist_318,country,9,1,0.8098,0.6471,-9.363,0.3451,0.0976,0.025,0.2094,0.929,108.85,138531,64
TRK001155,Track_1155,Artist_107,electronic,5,1,0.493,0.6786,-10.378,0.1723,0.2628,0.0249,0.2501,0.6673,97.35,130898,45
TRK001156,Track_1156,Artist_205,rnb,3,0,0.553,0.5496,-12.851,0.0846,0.5906,0.095,0.2803,0.4399,99.59,244936,43
TRK001157,Track_1157,Artist_042,pop,8,1,0.6285,0.6795,-9.832,0.2062,0.1241,0.0291,0.1522,0.4956,144.1,283750,50
TRK001158,Track_1158,Artist_297,rock,8,0,0.6859,0.5341,-12.962,0.2435,0.4544,0.0801,0.1703,0.5855,108.05,206636,45
TRK001159,Track_1159,Artist_135,hip-hop,1,1,0.4661,0.4483,-14.82,0.2791,0.3933,0.0737,0.1252,0.1745,92.08,252429,29
TRK001160,Track_1160,Artist_119,pop,0,0,0.5524,0.2753,-22.873,0.1627,0.8734,0.1304,0.1247,0.3107,100.72,157617,25
TRK001161,Track_1161,Artist_204,hip-hop,0,1,0.2274,0.8454,-5.186,0.1803,0.2263,,0.2491,0.5585,117.65,265345,50
TRK001162,Track_1162,Artist_175,rock,9,1,0.6462,0.7658,-8.312,0.1405,0.3572,0.0536,0.3911,0.7432,101.03,177794,41
TRK001163,Track_1163,Artist_296,hip-hop,7,1,0.577,0.5844,-15.249,0.0758,0.5724,0.0208,0.4096,0.448,113.38,240041,70
TRK001164,Track_1164,Artist_186,hip-hop,9,1,0.7844,0.6992,-9.389,0.5538,0.2599,0.0621,0.4014,0.9357,131.75,208774,63
TRK001165,Track_1165,Artist_181,rnb,7,1,0.7921,0.8441,-6.269,0.0595,0.3365,0.2853,0.0875,0.89,108.54,123691,69
TRK001166,Track_1166,Artist_037,rock,4,1,0.7016,0.5608,-8.856,0.1354,0.333,0.1347,0.1853,0.4236,97.93,170167,51
TRK001167,Track_1167,Artist_008,rnb,7,1,0.7599,0.2872,-18.867,0.0404,0.8254,0.0945,0.1183,0.2629,102.49,217699,36
TRK001168,Track_1168,Artist_140,hip-hop,8,1,0.4259,0.6853,-7.455,0.1081,0.0,0.0107,0.1143,0.5885,160.98,126765,51
TRK001169,Track_1169,Artist_349,rock,4,1,0.4946,0.5799,-8.2,0.2383,0.2858,0.0337,0.1723,0.3945,182.9,223344,51
TRK001170,Track_1170,Artist_321,hip-hop,10,1,0.7936,0.5117,-14.123,0.4188,0.9051,0.2833,0.1336,0.471,123.29,146267,61
TRK001171,Track_1171,Artist_220,hip-hop,10,1,0.7126,0.2293,-19.06,0.0514,0.8807,0.026,0.3171,0.491,142.3,234328,58
TRK001172,Track_1172,Artist_221,rock,9,1,0.2928,0.705,-4.687,0.2272,0.4051,0.054,0.2044,0.558,95.68,148773,38
TRK001173,Track_1173,Artist_137,hip-hop,11,0,0.6736,0.4917,-12.679,0.172,0.36,0.0139,0.2024,0.6678,105.48,229943,62
TRK001174,Track_1174,Artist_062,pop,4,1,,0.7714,-6.208,0.0646,0.0317,0.14,0.573,0.5655,134.6,246747,53
TRK001175,Track_1175,Artist_003,rock,1,0,0.4454,,-12.992,0.1695,0.4113,0.0448,0.2282,0.0269,55.82,202437,47
TRK001176,Track_1176,Artist_119,electronic,5,1,0.5088,0.5428,-10.546,0.2128,0.4451,0.1071,0.3418,0.6407,143.63,206394,60
TRK001177,Track_1177,Artist_111,,8,0,0.8664,0.3992,-15.306,0.3157,0.9454,0.0571,0.2556,0.4345,106.19,276849,44
TRK001178,Track_1178,Artist_067,country,9,1,0.4269,0.4336,-18.492,0.0988,0.7498,0.0901,0.226,0.4494,91.82,174755,43
TRK001179,Track_1179,Artist_091,rock,4,0,0.5585,0.6817,-9.783,0.3589,0.3379,0.0917,0.2769,0.518,132.87,185959,39
TRK001180,Track_1180,Artist_009,latin,3,1,0.5576,0.5302,-14.939,0.1079,0.4817,0.074,0.1091,0.8904,162.39,238829,58
TRK001181,Track_1181,Artist_213,country,5,1,0.6911,0.6235,-10.037,0.1763,0.513,0.5133,0.1682,0.9496,113.24,229004,41
TRK001182,Track_1182,Artist_324,latin,9,0,0.324,0.2266,-21.031,0.0467,0.536,0.1775,0.3692,0.1924,130.18,199072,33
TRK001183,Track_1183,Artist_242,country,0,1,0.5478,0.5375,-11.122,0.128,0.1166,0.0018,0.5251,0.2426,134.7,155323,50
TRK001184,Track_1184,Artist_157,pop,3,0,0.7483,0.4473,-14.06,0.0844,0.6865,0.0633,0.0537,0.3153,128.72,253813,56
TRK001185,Track_1185,Artist_147,electronic,2,1,0.5045,0.366,-18.694,0.1049,0.647,0.1467,0.2033,0.454,94.09,154280,53
TRK001186,Track_1186,Artist_108,pop,9,1,0.7703,0.4716,-14.709,0.4013,0.2922,0.1549,0.1595,0.4646,128.26,312519,60
TRK001187,Track_1187,Artist_050,country,5,0,0.6393,0.4491,-12.754,0.1322,0.1738,0.0454,0.0619,0.2949,127.16,156200,58
TRK001188,Track_1188,Artist_209,electronic,1,0,0.5613,0.5274,-9.871,0.1105,0.6335,,0.1522,0.3929,55.0,160264,38
TRK001189,Track_1189,Artist_198,rock,3,0,0.4198,0.4995,-14.996,0.1755,0.4066,0.1806,0.0366,0.4949,146.01,225378,37
TRK001190,Track_1190,Artist_003,latin,0,0,0.7775,0.5442,-14.441,0.0456,0.5278,0.2137,0.4082,0.5763,79.9,234710,33
TRK001191,Track_1191,Artist_146,pop,5,0,0.7092,0.6143,-6.193,0.0935,0.3382,0.2193,0.1146,0.4973,125.59,166171,55
TRK001192,Track_1192,,electronic,11,1,0.7357,0.445,-14.231,0.1091,0.5488,0.0508,0.1145,0.4726,164.5,286159,42
TRK001193,Track_1193,Artist_060,classical,6,1,0.4986,0.625,-10.05,0.2355,0.2684,0.0734,0.2108,0.464,115.17,224837,33
TRK001194,Track_1194,Artist_246,pop,10,0,0.366,0.5061,-14.492,0.1476,0.4801,0.0728,0.1156,0.4319,92.71,198844,35
TRK001195,Track_1195,Artist_184,electronic,8,0,0.4866,0.4345,-13.968,0.0717,0.6694,0.1733,0.1751,0.4717,137.66,227370,42
TRK001196,Track_1196,Artist_222,country,10,0,0.5663,0.558,-7.951,0.524,0.3924,0.1756,0.1919,0.2034,161.25,264480,44
TRK001197,Track_1197,Artist_250,pop,3,1,0.2211,0.62,-9.8,0.1928,0.3201,0.053,0.0741,0.3965,90.96,282415,52
TRK001198,Track_1198,Artist_343,hip-hop,11,0,0.7321,0.722,-5.773,0.1346,0.3874,0.0665,0.2828,0.567,55.93,218678,70
TRK001199,Track_1199,Artist_281,rock,2,0,0.5364,0.5433,-11.984,0.2657,0.5781,0.1503,0.1318,0.299,155.11,152666,51
TRK001200,Track_1200,Artist_217,jazz,5,0,0.59,0.4792,-15.715,0.1065,0.3161,0.0481,0.28,0.4161,145.92,153367,34
TRK001201,Track_1201,Artist_307,pop,8,0,0.1484,0.3265,-18.321,0.1927,0.6683,0.0196,0.1602,0.4392,132.78,146328,35
TRK001202,Track_1202,Artist_167,latin,3,1,0.469,0.5354,-14.681,0.0575,0.3704,0.1039,0.0718,0.594,71.61,181087,46
TRK001203,Track_1203,Artist_344,rnb,3,0,0.7669,0.8188,-5.508,0.122,0.1837,0.0496,0.0499,0.6992,138.73,211700,63
TRK001204,Track_1204,Artist_266,pop,1,1,0.9115,0.6053,-7.99,0.1081,0.6528,0.07,0.2223,0.5106,150.94,219627,76
TRK001205,Track_1205,Artist_228,rock,0,1,0.2266,0.6197,-10.012,0.1926,0.4449,0.2203,0.429,0.1241,182.38,260700,31
TRK001206,Track_1206,Artist_316,electronic,6,1,0.6841,0.664,-10.069,0.2195,0.7256,0.0193,0.1175,0.4207,114.12,116699,62
TRK001207,Track_1207,Artist_180,jazz,11,0,0.5176,0.5467,-13.71,0.1902,0.4928,0.1562,0.0878,0.4765,126.45,209515,43
TRK001208,Track_1208,Artist_252,hip-hop,2,1,0.763,,-11.562,0.0861,0.4402,0.0772,0.3302,0.5848,61.73,230736,61
